id,longitude,latitude,captured_at,captured_date,captured_year,compass_angle,height,width,lsoa_code,lsoa_name,borough,downloaded
668751675973099,-0.2179467,51.5067222,1747329745000,2025-05-15T17:22:25Z,2025,116,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
1377244010220337,-0.2181097,51.5067508,1748445436000,2025-05-28T15:17:16Z,2025,296,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
9816603085092344,-0.2181756,51.5071278,1747329742000,2025-05-15T17:22:22Z,2025,163,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
598702632601038,-0.2188336,51.5088614,1747329730000,2025-05-15T17:22:10Z,2025,213,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
9950697941680672,-0.2178947,51.5063792,1748445433000,2025-05-28T15:17:13Z,2025,295,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
655596044160486,-0.2184986,51.5084319,1750094022000,2025-06-16T17:13:42Z,2025,123,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
1051043516977568,-0.2186925,51.5084161,1747329733000,2025-05-15T17:22:13Z,2025,167,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
2258530607929999,-0.2184303,51.5082097,1750094024000,2025-06-16T17:13:44Z,2025,213,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
1445399840232729,-0.2186214,51.50787,1748445445000,2025-05-28T15:17:25Z,2025,31,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
2033012840442423,-0.218455,51.5078369,1747329737000,2025-05-15T17:22:17Z,2025,121,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
734280702453273,-0.2180717,51.5071744,1750094033000,2025-06-16T17:13:53Z,2025,210,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
1070787577857082,-0.2176453,51.5063328,1750094041000,2025-06-16T17:14:01Z,2025,162,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
1739270176984888,-0.2178081,51.5066411,1750094038000,2025-06-16T17:13:58Z,2025,206,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
1290129155867373,-0.2188961,51.5093675,1750091742000,2025-06-16T16:35:42Z,2025,173,2280,4056,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham,TRUE
