id,longitude,latitude,captured_at,captured_date,captured_year,compass_angle,height,width,lsoa_code,lsoa_name,borough,downloaded
1757406061539574,-0.11572733373737,51.529330572727,1745952907897,2025-04-29T18:55:07Z,2025,173.29788247429,2048,4096,E01002729,Islington 021E,Islington,TRUE
1086471913418794,-0.11564636158875,51.528635611638,1745952908698,2025-04-29T18:55:08Z,2025,180.47844614324,2048,4096,E01002729,Islington 021E,Islington,TRUE
1849103149215496,-0.11446561568627,51.52713419085,1745952910700,2025-04-29T18:55:10Z,2025,135.86607289904,2048,4096,E01002729,Islington 021E,Islington,TRUE
1405344373834036,-0.11068032628432,51.527106671215,1750791275488,2025-06-24T18:54:35Z,2025,159.2908054178,2048,4096,E01002729,Islington 021E,Islington,TRUE
1452058189302303,-0.11136535950685,51.526676971931,1750791264769,2025-06-24T18:54:24Z,2025,16.253167565539002,2048,4096,E01002729,Islington 021E,Islington,TRUE
1256373579334423,-0.11505323657337,51.527353716241,1750791199161,2025-06-24T18:53:19Z,2025,155.84862867568,2048,4096,E01002729,Islington 021E,Islington,TRUE
1419895382545137,-0.11493920740696,51.527195500394,1750791201664,2025-06-24T18:53:21Z,2025,155.84862867568,2048,4096,E01002729,Islington 021E,Islington,TRUE
686050714034735,-0.11558592659933,51.528245776768,1745952909165,2025-04-29T18:55:09Z,2025,174.46504338881,2048,4096,E01002729,Islington 021E,Islington,TRUE
725617733235866,-0.11378119770967,51.526713302257,1745952911367,2025-04-29T18:55:11Z,2025,130.84035540634,2048,4096,E01002729,Islington 021E,Islington,TRUE
1424849838558151,-0.11042870393915,51.526692547415,1750791278824,2025-06-24T18:54:38Z,2025,159.2908054178,2048,4096,E01002729,Islington 021E,Islington,TRUE
1428722331818808,-0.11425689501684,51.52700256229,1745952910900,2025-04-29T18:55:10Z,2025,137.56381362008,2048,4096,E01002729,Islington 021E,Islington,TRUE
696410606424960,-0.11411532489053999,51.526914919636,1745952911034,2025-04-29T18:55:11Z,2025,133.59654133522,2048,4096,E01002729,Islington 021E,Islington,TRUE
710391361592967,-0.11058596790488,51.52695137479,1750791276739,2025-06-24T18:54:36Z,2025,159.2908054178,2048,4096,E01002729,Islington 021E,Islington,TRUE
1233421961754724,-0.11088476943977,51.527443146803,1750791272777,2025-06-24T18:54:32Z,2025,159.2908054178,2048,4096,E01002729,Islington 021E,Islington,TRUE
