id,longitude,latitude,captured_at,captured_date,captured_year,compass_angle,height,width,lsoa_code,lsoa_name,borough,downloaded
572332642208004,-0.10717467898393,51.535866812086,1746125673422,2025-05-01T18:54:33Z,2025,6.652330351918,2048,4096,E01002794,Islington 020B,Islington,TRUE
1284943899634751,-0.10704283313131,51.537145051515,1746125697380,2025-05-01T18:54:57Z,2025,4.7409348196874,2048,4096,E01002794,Islington 020B,Islington,TRUE
598029439974153,-0.1045623039604,51.537549822207,1746125746562,2025-05-01T18:55:46Z,2025,84.378402818003,2048,4096,E01002794,Islington 020B,Islington,TRUE
714950817580493,-0.10610765957224,51.537550456679,1746125724640,2025-05-01T18:55:24Z,2025,87.442942966208,2048,4096,E01002794,Islington 020B,Islington,TRUE
1049086136647381,-0.10505520818182,51.5375638,1746125741290,2025-05-01T18:55:41Z,2025,89.999998242136,2048,4096,E01002794,Islington 020B,Islington,TRUE
2317822005286891,-0.10544986319444,51.537530201806,1746125736252,2025-05-01T18:55:36Z,2025,92.630010718363,2048,4096,E01002794,Islington 020B,Islington,TRUE
1403508790791766,-0.10715906464646,51.536059612121,1746125677760,2025-05-01T18:54:37Z,2025,5.9187284397503,2048,4096,E01002794,Islington 020B,Islington,TRUE
1413780882996274,-0.10708083426667,51.5368136916,1746125691407,2025-05-01T18:54:51Z,2025,3.953562470332,2048,4096,E01002794,Islington 020B,Islington,TRUE
1893038891457889,-0.10687731860606,51.537449708303,1746125711928,2025-05-01T18:55:11Z,2025,18.516968930032,2048,4096,E01002794,Islington 020B,Islington,TRUE
536622332717646,-0.10433994339394,51.537558161596,1746125749131,2025-05-01T18:55:49Z,2025,88.081648866699,2048,4096,E01002794,Islington 020B,Islington,TRUE
721077090411686,-0.10527767997484,51.537549804005,1746125738688,2025-05-01T18:55:38Z,2025,72.175188976142,2048,4096,E01002794,Islington 020B,Islington,TRUE
1904275426974427,-0.10714649412875,51.536227039631,1746125680730,2025-05-01T18:54:40Z,2025,5.2649972203395,2048,4096,E01002794,Islington 020B,Islington,TRUE
688168197403144,-0.10651017464646,51.537533045758,1746125719802,2025-05-01T18:55:19Z,2025,83.290702722411,2048,4096,E01002794,Islington 020B,Islington,TRUE
1278997653931696,-0.1014722,51.5366417,1750089833000,2025-06-16T16:03:53Z,2025,223,2280,4056,E01002794,Islington 020B,Islington,TRUE
1498152051562169,-0.1031456,51.5358128,1750089873000,2025-06-16T16:04:33Z,2025,190,2280,4056,E01002794,Islington 020B,Islington,TRUE
1317005293177548,-0.1033083,51.5357419,1750089875000,2025-06-16T16:04:35Z,2025,278,2280,4056,E01002794,Islington 020B,Islington,TRUE
717402491021024,-0.1026067,51.5360686,1750089867000,2025-06-16T16:04:27Z,2025,278,2280,4056,E01002794,Islington 020B,Islington,TRUE
1061733092561998,-0.1002969,51.5375297,1750089797000,2025-06-16T16:03:17Z,2025,215,2280,4056,E01002794,Islington 020B,Islington,TRUE
1030047312663374,-0.1043033,51.5350547,1750089961000,2025-06-16T16:06:01Z,2025,212,2280,4056,E01002794,Islington 020B,Islington,TRUE
917775277143945,-0.1011333,51.5368881,1750089828000,2025-06-16T16:03:48Z,2025,265,2280,4056,E01002794,Islington 020B,Islington,TRUE
771602125190797,-0.1040631,51.5352828,1750089957000,2025-06-16T16:05:57Z,2025,206,2280,4056,E01002794,Islington 020B,Islington,TRUE
1839692189949037,-0.10532,51.5340092,1750089977000,2025-06-16T16:06:17Z,2025,253,2280,4056,E01002794,Islington 020B,Islington,TRUE
1612397872744104,-0.1035011,51.5356486,1750089879000,2025-06-16T16:04:39Z,2025,236,2280,4056,E01002794,Islington 020B,Islington,TRUE
1635511277112243,-0.1027828,51.5359717,1750089869000,2025-06-16T16:04:29Z,2025,231,2280,4056,E01002794,Islington 020B,Islington,TRUE
885786513745598,-0.1012767,51.5367814,1750089830000,2025-06-16T16:03:50Z,2025,263,2280,4056,E01002794,Islington 020B,Islington,TRUE
739221075213791,-0.101795,51.5364267,1750089838000,2025-06-16T16:03:58Z,2025,271,2280,4056,E01002794,Islington 020B,Islington,TRUE
638571472569533,-0.1023583,51.5361903,1750089864000,2025-06-16T16:04:24Z,2025,281,2280,4056,E01002794,Islington 020B,Islington,TRUE
1897111061086080,-0.1056703,51.5335678,1750089984000,2025-06-16T16:06:24Z,2025,160,2280,4056,E01002794,Islington 020B,Islington,TRUE
1441739900587313,-0.1038128,51.5355269,1750089952000,2025-06-16T16:05:52Z,2025,235,2280,4056,E01002794,Islington 020B,Islington,TRUE
1834483343794144,-0.1055664,51.5337144,1750089982000,2025-06-16T16:06:22Z,2025,204,2280,4056,E01002794,Islington 020B,Islington,TRUE
1041023918138149,-0.1039689,51.5353878,1750089955000,2025-06-16T16:05:55Z,2025,164,2280,4056,E01002794,Islington 020B,Islington,TRUE
702294592514602,-0.1007833,51.5371481,1750089823000,2025-06-16T16:03:43Z,2025,266,2280,4056,E01002794,Islington 020B,Islington,TRUE
1899738154113533,-0.1048917,51.5344644,1750089970000,2025-06-16T16:06:10Z,2025,210,2280,4056,E01002794,Islington 020B,Islington,TRUE
685183137820882,-0.1059436,51.5332028,1750089989000,2025-06-16T16:06:29Z,2025,158,2280,4056,E01002794,Islington 020B,Islington,TRUE
1739575763591204,-0.10476,51.5346031,1750089968000,2025-06-16T16:06:08Z,2025,211,2280,4056,E01002794,Islington 020B,Islington,TRUE
1778055639411804,-0.1050867,51.5342608,1750089973000,2025-06-16T16:06:13Z,2025,255,2280,4056,E01002794,Islington 020B,Islington,TRUE
1017945603841138,-0.1036089,51.5356144,1750089949000,2025-06-16T16:05:49Z,2025,190,2280,4056,E01002794,Islington 020B,Islington,TRUE
722315853767419,-0.1005961,51.5372775,1750089820000,2025-06-16T16:03:40Z,2025,175,2280,4056,E01002794,Islington 020B,Islington,TRUE
1080011890654488,-0.1000219,51.5377481,1750089793000,2025-06-16T16:03:13Z,2025,216,2280,4056,E01002794,Islington 020B,Islington,TRUE
1037792041771708,-0.10345511159496,51.536319558076,1751828228059,2025-07-06T18:57:08Z,2025,194.51534936422,3024,4032,E01002794,Islington 020B,Islington,TRUE
9304013779709532,-0.10233694879902,51.539401854275,1744476166027,2025-04-12T16:42:46Z,2025,171.71858026479,3024,4032,E01002794,Islington 020B,Islington,TRUE
706908571961906,-0.10326696410768,51.536840237304,1751828220041,2025-07-06T18:57:00Z,2025,200.42813356239,3024,4032,E01002794,Islington 020B,Islington,TRUE
2434632913570942,-0.10269230989753,51.537667303199,1744476213033,2025-04-12T16:43:33Z,2025,203.59332228632,3024,4032,E01002794,Islington 020B,Islington,TRUE
1723971258222458,-0.10540311003783,51.533842670741,1751828289031,2025-07-06T18:58:09Z,2025,212.53096412537,3024,4032,E01002794,Islington 020B,Islington,TRUE
1523536971956185,-0.10241920333765,51.539522771837,1751828166034,2025-07-06T18:56:06Z,2025,174.18127798676,3024,4032,E01002794,Islington 020B,Islington,TRUE
1256542965865962,-0.10447072158938,51.534820391825,1751828270040,2025-07-06T18:57:50Z,2025,212.40689255425,3024,4032,E01002794,Islington 020B,Islington,TRUE
1336278090935672,-0.103331179045,51.536550162597,1744476229048,2025-04-12T16:43:49Z,2025,192.96011429349,3024,4032,E01002794,Islington 020B,Islington,TRUE
737329435348231,-0.10254124614785,51.537998627407,1751828191031,2025-07-06T18:56:31Z,2025,202.63361107765,3024,4032,E01002794,Islington 020B,Islington,TRUE
1059746572999743,-0.10457956293035,51.534712125803,1751828272041,2025-07-06T18:57:52Z,2025,212.40689255425,3024,4032,E01002794,Islington 020B,Islington,TRUE
1550492029242286,-0.1024118422514,51.53812292769,1744476206046,2025-04-12T16:43:26Z,2025,201.86990669066,3024,4032,E01002794,Islington 020B,Islington,TRUE
2361742960885698,-0.10228381734633,51.538909678902,1751828174039,2025-07-06T18:56:14Z,2025,171.83639989328,3024,4032,E01002794,Islington 020B,Islington,TRUE
1041972977851292,-0.10221836258243,51.538450842028,1744476180028,2025-04-12T16:43:00Z,2025,184.28087356547,3024,4032,E01002794,Islington 020B,Islington,TRUE
1055067723351821,-0.10362068001313,51.535906755503,1744476262044,2025-04-12T16:44:22Z,2025,196.66366979294,3024,4032,E01002794,Islington 020B,Islington,TRUE
2818362145028748,-0.10224991429174,51.538742753351,1751828176029,2025-07-06T18:56:16Z,2025,175.27903487588,3024,4032,E01002794,Islington 020B,Islington,TRUE
628719223492567,-0.10234379690764,51.538220798258,1744476204030,2025-04-12T16:43:24Z,2025,199.54890870381,3024,4032,E01002794,Islington 020B,Islington,TRUE
2908391472655478,-0.10575306409531,51.533203646898,1751737976466,2025-07-05T17:52:56Z,2025,212.06296265736,3024,4032,E01002794,Islington 020B,Islington,TRUE
1426769115135141,-0.10411677748903,51.535171567302,1751828263046,2025-07-06T18:57:43Z,2025,212.3689476268,3024,4032,E01002794,Islington 020B,Islington,TRUE
4258577007695283,-0.1005086,51.5373689,1750089801000,2025-06-16T16:03:21Z,2025,354,2464,3280,E01002794,Islington 020B,Islington,TRUE
1603579220311812,-0.1052075,51.5341319,1750089975000,2025-06-16T16:06:15Z,2025,345,2464,3280,E01002794,Islington 020B,Islington,TRUE
2236179756798159,-0.0998806,51.5378636,1750089791000,2025-06-16T16:03:11Z,2025,351,2464,3280,E01002794,Islington 020B,Islington,TRUE
1755392752051401,-0.1001544,51.5376417,1750089795000,2025-06-16T16:03:15Z,2025,36,2464,3280,E01002794,Islington 020B,Islington,TRUE
1805320007063988,-0.1009831,51.536995,1750089826000,2025-06-16T16:03:46Z,2025,84,2464,3280,E01002794,Islington 020B,Islington,TRUE
2144547839306803,-0.1020681,51.5363128,1750089859000,2025-06-16T16:04:19Z,2025,99,2464,3280,E01002794,Islington 020B,Islington,TRUE
1882624972501592,-0.1015931,51.5365583,1750089835000,2025-06-16T16:03:55Z,2025,87,2464,3280,E01002794,Islington 020B,Islington,TRUE
938836088282096,-0.1025,51.5345298,1726669621000,2024-09-18T14:27:01Z,2024,122.465,2880,5760,E01002794,Islington 020B,Islington,TRUE
1044536000197133,-0.1069318,51.5339998,1726669422000,2024-09-18T14:23:42Z,2024,217.245,2880,5760,E01002794,Islington 020B,Islington,TRUE
1160156141739202,-0.1030455,51.5347125,1726669609000,2024-09-18T14:26:49Z,2024,115.58,2880,5760,E01002794,Islington 020B,Islington,TRUE
852385093540854,-0.1005114,51.5337538,1726669661000,2024-09-18T14:27:41Z,2024,106.479,2880,5760,E01002794,Islington 020B,Islington,TRUE
880861550674299,-0.1049798,51.5345236,1726669495000,2024-09-18T14:24:55Z,2024,30.67,2880,5760,E01002794,Islington 020B,Islington,TRUE
1593957637993025,-0.1065695,51.5335804,1726669440000,2024-09-18T14:24:00Z,2024,144.474,2880,5760,E01002794,Islington 020B,Islington,TRUE
26750560191254424,-0.1009863,51.5338591,1726669655000,2024-09-18T14:27:35Z,2024,108.692,2880,5760,E01002794,Islington 020B,Islington,TRUE
513112028033819,-0.1006594,51.5371663,1720282720000,2024-07-06T16:18:40Z,2024,129.362,3060,4080,E01002794,Islington 020B,Islington,TRUE
423661394064498,-0.1024394,51.5360762,1720282773000,2024-07-06T16:19:33Z,2024,144.597,3060,4080,E01002794,Islington 020B,Islington,TRUE
1020982893057820,-0.1055279,51.5336221,1720282905000,2024-07-06T16:21:45Z,2024,106.423,3060,4080,E01002794,Islington 020B,Islington,TRUE
940053397678254,-0.10380487282334,51.535637480383,1735394709041,2024-12-28T14:05:09Z,2024,79.122478828481,3024,4032,E01002794,Islington 020B,Islington,TRUE
