id,longitude,latitude,captured_at,captured_date,captured_year,compass_angle,height,width,lsoa_code,lsoa_name,borough,downloaded
146573334151576,-0.099897314650889,51.427306430678,1496065615000,2017-05-29T13:46:55Z,2017,255.52537536621,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
238233388092834,-0.10062303858524,51.428517286174,1496065599000,2017-05-29T13:46:39Z,2017,254.56069946289,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
290523786008627,-0.10027069119064,51.427949843175,1496084506000,2017-05-29T19:01:46Z,2017,351.53094482422,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
934459927366523,-0.10031954779811,51.428050934479,1496084512000,2017-05-29T19:01:52Z,2017,346.90045166016,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
531637001332469,-0.099734839458392,51.427073662476,1496084417000,2017-05-29T19:00:17Z,2017,345.89566040039,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
740450446629941,-0.10226897005987,51.431037317365,1496065509000,2017-05-29T13:45:09Z,2017,255.68826293945,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
144519120900762,-0.10112046951213,51.429380634146,1496084545000,2017-05-29T19:02:25Z,2017,339.64511108398,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
931293034352196,-0.10045932466278,51.428268273603,1496084518000,2017-05-29T19:01:58Z,2017,345.95718383789,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
759113158113934,-0.10161383438151,51.430022255765,1496065544000,2017-05-29T13:45:44Z,2017,253.28277587891,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
258479042638502,-0.10358112130484,51.429733,1496084592000,2017-05-29T19:03:12Z,2017,270.0002746582,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
944658339618243,-0.10041139603959,51.42817340198,1496065604000,2017-05-29T13:46:44Z,2017,255.36601257324,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
528113754868235,-0.10005998426027,51.427600973767,1496065611000,2017-05-29T13:46:51Z,2017,256.5881652832,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
3870274619688615,-0.10270638339921,51.431727676877,1496065500000,2017-05-29T13:45:00Z,2017,254.2198638916,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
298211948503164,-0.1027786472248,51.431828825024,1496065475000,2017-05-29T13:44:35Z,2017,267.4963684082,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
980298832709302,-0.10322772055883,51.429750570858,1496084576000,2017-05-29T19:02:56Z,2017,257.05386352539,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
772081570150557,-0.10339886773545,51.432879988978,1496065461000,2017-05-29T13:44:21Z,2017,252.84126281738,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
803325727287877,-0.10235003960395,51.429879767327,1496084567000,2017-05-29T19:02:47Z,2017,250.97061157227,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
1128223961013017,-0.10256690624999,51.42984865,1496084569000,2017-05-29T19:02:49Z,2017,239.96784973145,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
180904017231794,-0.10093082914045,51.428976192872,1496065569000,2017-05-29T13:46:09Z,2017,253.77896118164,2448,3264,E01003066,Lambeth 028B,Lambeth,TRUE
