id,longitude,latitude,captured_at,captured_date,captured_year,compass_angle,height,width,lsoa_code,lsoa_name,borough,downloaded
1047438640829925,-0.1130009,51.4411867,1751313258686,2025-06-30T19:54:18Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
744327151500849,-0.1126164,51.4410801,1751313255684,2025-06-30T19:54:15Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
3219470174884175,-0.1115708,51.4408586,1751313246687,2025-06-30T19:54:06Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
10036797976399248,-0.1123783,51.4410302,1751313253651,2025-06-30T19:54:13Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
1289291032759917,-0.1119166,51.440942,1751313249687,2025-06-30T19:54:09Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
1739509776656657,-0.1112289,51.4407797,1751313243617,2025-06-30T19:54:03Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
942409517959687,-0.1120311,51.4409686,1751313250650,2025-06-30T19:54:10Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
689433343908839,-0.1127429,51.4411137,1751313256650,2025-06-30T19:54:16Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
730230949694340,-0.111112,51.44075,1751313242683,2025-06-30T19:54:02Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
726975216865960,-0.1116859,51.440886,1751313247650,2025-06-30T19:54:07Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
1011391220846628,-0.1118047,51.440914,1751313248617,2025-06-30T19:54:08Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
1063927179170691,-0.1128707,51.4411501,1751313257718,2025-06-30T19:54:17Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
736903768828860,-0.1121489,51.4409879,1751313251618,2025-06-30T19:54:11Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
786804657034454,-0.1113412,51.4408092,1751313244683,2025-06-30T19:54:04Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
24891482830437536,-0.1122631,51.441007,1751313252684,2025-06-30T19:54:12Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
1042319788046774,-0.1114564,51.4408336,1751313245630,2025-06-30T19:54:05Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
752432680444983,-0.1124965,51.4410535,1751313254616,2025-06-30T19:54:14Z,2025,0,3120,4160,E01003134,Lambeth 027D,Lambeth,TRUE
1052562390312997,-0.1131447,51.441189213333,1751313257066,2025-06-30T19:54:17Z,2025,298.5520548324,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
1089719796363994,-0.11267723333333,51.441072633333,1751313253333,2025-06-30T19:54:13Z,2025,287.84436925014,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
630096922768458,-0.11121820333333,51.440749473333,1751313241433,2025-06-30T19:54:01Z,2025,287.16900941223,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
1606096093682463,-0.11159946,51.440843666667,1751313244466,2025-06-30T19:54:04Z,2025,294.07448232273,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
1434300314378977,-0.11224447,51.440985506667,1751313249766,2025-06-30T19:54:09Z,2025,288.54326912157,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
2018957611845530,-0.11164225,51.440855583333,1751313244833,2025-06-30T19:54:04Z,2025,294.07448232273,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
737607425412434,-0.11172585,51.4408773,1751313245500,2025-06-30T19:54:05Z,2025,292.17790700104,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
649763188112701,-0.11113376,51.44073512,1751313240766,2025-06-30T19:54:00Z,2025,281.60111418072,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
1280527026752743,-0.11108734,51.44072918,1751313240400,2025-06-30T19:54:00Z,2025,281.60111418072,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
1416090746338788,-0.11276696666667,51.441091066667,1751313254066,2025-06-30T19:54:14Z,2025,291.85473036988,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
1916797935819669,-0.11104092,51.44072324,1751313240033,2025-06-30T19:54:00Z,2025,281.60111418072,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
1039230135056517,-0.11228858,51.440994453333,1751313250133,2025-06-30T19:54:10Z,2025,287.18186202812,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
618134951311694,-0.11168308333333,51.440866433333,1751313245166,2025-06-30T19:54:05Z,2025,292.17790700104,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
731567039413848,-0.11258934,51.4410547,1751313252600,2025-06-30T19:54:12Z,2025,288.36485556134,2160,3840,E01003134,Lambeth 027D,Lambeth,TRUE
