id,longitude,latitude,captured_at,captured_date,captured_year,compass_angle,height,width,lsoa_code,lsoa_name,borough,downloaded
1202700288252202,-0.2158704,51.5294051,1748696955100,2025-05-31T13:09:15Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
1155808299636747,-0.2159886,51.5285681,1748697116100,2025-05-31T13:11:56Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
1024989419765171,-0.2158856,51.5280227,1748697208100,2025-05-31T13:13:28Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
1326042485160028,-0.2159927,51.529111,1748697024100,2025-05-31T13:10:24Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
3025193040973622,-0.2157555,51.5295455,1748696948100,2025-05-31T13:09:08Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
1111163411070026,-0.2159802,51.5284661,1748697118100,2025-05-31T13:11:58Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
887613960221126,-0.2158229,51.5276198,1748697215100,2025-05-31T13:13:35Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
1045292487073769,-0.215937,51.529215,1748697021100,2025-05-31T13:10:21Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
3695924610705530,-0.2154489,51.5267587,1748697228100,2025-05-31T13:13:48Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
1260670652162306,-0.2159625,51.5283051,1748697123100,2025-05-31T13:12:03Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
1248345636920260,-0.2159881,51.5299863,1748696845100,2025-05-31T13:07:25Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
719374474392705,-0.215853,51.5278699,1748697211100,2025-05-31T13:13:31Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
1409613393499205,-0.2156795,51.5271278,1748697222100,2025-05-31T13:13:42Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
1943673216370183,-0.2158376,51.5277464,1748697213100,2025-05-31T13:13:33Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
1220526169474915,-0.2157863,51.5274779,1748697217100,2025-05-31T13:13:37Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
2281006428985042,-0.2157564,51.5296846,1748696943100,2025-05-31T13:09:03Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
670866582607050,-0.2158805,51.5298595,1748696884100,2025-05-31T13:08:04Z,2025,0,3060,4080,E01004720,Westminster 004C,Westminster,TRUE
